Supplier,internal_company_code,Risk Type,Overall Risk Level,Transparency Level,FRDM Score,countries,Country Risk Level,industries,Industry Risk Level,products,Product Risk Level,Spend Amount,Spend Level,Product Regulation,Industry Regulation,tags,supplier_id,name,topline_risk_score,frdm_score,transparency_score,all_country_risk_score,all_industry_risk_score,purchase_risk,created_at,created_at,id,parent_id,portal_in_url,address,all_alerts_count,Documents,Trade Partner Risk Level,trade_partner_risk
"Lon Gi Green Energy Technology Co.,ltd.",,human_rights,High,Moderate Weak,0,CHN| MYS| VNM,High,Solar Electric Power Generation,Low,Solar collecting devices| Solar generators| Solar power plants,High,,medium,Conflict Mineral,Data Breach High Incident| Political Risk Liability| Water Pollution Supply Chain| Water Quantity Supply Chain,,645804,Cricket Australia,0.75,0,0.3,0.65231,0.01612,0.6310029119123843,2023-11-08 03:54:53 UTC,2023-11-08 03:54:53 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=645804,"CHN| 西安市长安区航天中路388号, 西安市, CN-SN, 710000, CN| 长安区",0,,,
Club Warehouse Australia,"",human_rights,High,Moderate Weak,0,AUS| CHN,High,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers| Surgical Appliance and Supplies Manufacturing",High,,,44000.0,medium,,Australia MSA| CBAM| Data Breach Vulnerability| EUBR| PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,Medical & Sport Science,309995,Cricket Australia,0.74,0,0.2,0.65231,0.72242,,2021-10-19 19:58:16 UTC,2021-10-19 19:58:17 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309995,,0,,Low,0.015151515151515152
FUJIFILM Business Innovation Australia Pty Ltd (Formerly Fuji Xerox),"",human_rights,High,Moderate Weak,42,AUS| CHN| JPN,High,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Elevated,Computer printers| General Office Equipment Maintenance,Moderate,125000.0,medium,,CBAM| Data Breach Vulnerability| EUBR,Leased Equipment,310137,Cricket Australia,0.74,42,0.256,0.65231,1.0,0.4939020341475293,2021-10-19 20:44:36 UTC,2021-10-19 20:44:37 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310137,,0,,,
Grinners Trophies,"",human_rights,High,Moderate Weak,43,AUS| CHN,High,All Other General Merchandise Stores| All Other Miscellaneous Store Retailers (except Tobacco Stores),Elevated,Medals| Trophies,Moderate,5000.0,low,Conflict Mineral,,Prizes / Trophies,310172,Cricket Australia,0.7,43,0.256,0.65231,0.86112,0.5764229180886826,2021-10-19 20:53:55 UTC,2021-10-19 20:53:56 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310172,"Queensland, 4006",0,,,
Flynn Silver,"",human_rights,High,Moderate Weak,43,AUS| BOL| CHN| MEX| PER| POL| TUR,High,All Other General Merchandise Stores| All Other Miscellaneous Store Retailers (except Tobacco Stores),Elevated,Display stand| Trophies,Moderate,115000.0,medium,Conflict Mineral,,Prizes / Trophies,88903,Cricket Australia,0.69,43,0.332,0.65231,0.86112,0.5597206491928421,2020-11-23 20:30:32 UTC,2021-10-19 18:49:33 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=88903,"Victoria, 3444",0,,,
Southern Cross Trophies & Awards Corporate,,human_rights,High,Moderate Weak,43,AUS| BOL| CHN| MEX| PER| POL| TUR,High,All Other General Merchandise Stores| All Other Miscellaneous Store Retailers (except Tobacco Stores),Elevated,Display stand| Trophies,Moderate,1491.0,,Conflict Mineral,,Prizes / Trophies,309803,Cricket Australia,0.69,43,0.316,0.65231,0.86112,0.5597206491928421,2021-10-19 18:50:26 UTC,2021-10-19 18:50:27 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309803,"Victoria, 3066",0,,,
Flockmaster Australia Pty Ltd,"",human_rights,High,Moderate Weak,0,AUS,Low,Apparel Manufacturing,Elevated,Uniforms,Elevated,1600.0,low,PFAS,CSDDD| PFAS| UK MSA| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Direct| Water Quantity Supply Chain,,687645,Cricket Australia,0.67,0,0.3,0.09444,1.0,0.9248581457274264,2025-06-26 11:24:52 UTC,2025-06-26 11:24:52 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=687645,,3,,,
Quay Supply Network Pty Ltd,,human_rights,High,Moderate Weak,0,AUS| CHN,High,Janitorial Services| Other Services to Buildings and Dwellings| Soap and Other Detergent Manufacturing,High,Disinfecting or presterilization cleaning equipment and solutions| Hand sanitizer| Safety apparel| Soaps,Moderate,10137.0,,PFAS,Australia MSA| CSRD| Data Breach Vulnerability| Dutch CLDD| Energy Star| EUFLR| LKSG| PFAS| Water Pollution Direct| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage| Cleaning,309822,Cricket Australia,0.66,0,0.3,0.65231,0.77113,0.4919574894070841,2021-10-19 19:06:07 UTC,2021-10-19 19:06:08 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309822,"Victoria, 3043| Victoria, 3205",0,,,
Quick Corporate Australia (QCA),,human_rights,High,Moderate Weak,43,AUS| CHN,High,Office Supplies and Stationery Stores| Office Supplies (except Paper) Manufacturing| Stationery and Office Supplies Merchant Wholesalers,Elevated,Cleaning and disinfecting solutions| Cleaning cloths or wipes| Hand sanitizer,Moderate,307.0,,PFAS,Data Breach Vulnerability| Deforestation| UK MSA,Office Supplies,310268,Cricket Australia,0.66,43,0.26,0.65231,0.8715,0.4580032260148539,2021-10-19 21:28:45 UTC,2021-10-19 21:28:46 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310268,,0,,,
Dynamic Gift International Pty Ltd,"",human_rights,High,Moderate Weak,0,AUS| CHN,High,Commercial Printing (Except Screen and Books)| Office Supplies and Stationery Stores| Office Supplies (except Paper) Manufacturing| Stationery and Office Supplies Merchant Wholesalers,Elevated,Badges or badge holders| Digital printing| Industrial Printing Services| Printing| Security lanyards,Low Moderate,26000.0,low,Conflict Mineral| PFAS,Data Breach Vulnerability| Deforestation| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Print & Design,88911,Cricket Australia,0.65,0,0.3,0.65231,0.8715,0.3070195621687798,2020-11-23 20:43:27 UTC,2021-10-19 18:43:17 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=88911,"117 OLD Pittwater Rd, BROOKVALE, Sydney, AU-NSW, 2100, AU| 13 Dee Crescent, Tuncurry, AU-NSW, 2428, AU| 13 DEE CRES, Hunter, AU, 2428| New South Wales, 2428",0,,Low,0.0
"Lon Gi Green Energy Technology Co.,ltd",,human_rights,High,Moderate Weak,0,CHN| MYS| VNM,High,Solar Electric Power Generation,Low,Solar power plants,Low,,medium,,Data Breach High Incident| Political Risk Liability| Water Pollution Supply Chain| Water Quantity Supply Chain,,643338,Cricket Australia,0.65,0,0.3,0.65231,0.01612,0.10046808510638298,2023-09-25 01:03:34 UTC,2023-09-25 01:03:34 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=643338,"CHN| 西安市长安区航天中路388号, 西安市, CN-SN, 710000, CN| 长安区",0,,,
YETIMO Marketing Australia,,human_rights,High,Moderate Weak,43,AUS| CHN,High,"Commercial Printing (Except Screen and Books)| Gift, Novelty, and Souvenir Stores| Other Services Related to Advertising| Sporting and Athletic Goods Manufacturing",Elevated,Industrial Printing Services| Plastic bottles or vials,Low Moderate,52524.0,high,Deforestation,Data Breach High Incident| Deforestation| PFAS| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Merchandise,310216,Cricket Australia,0.64,43,0.252,0.65231,0.96487,0.29181354311024543,2021-10-19 21:03:39 UTC,2021-10-19 21:03:40 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310216,"1st Floor, 470 Manukau Road, Epsom, Auckland, New Zealand| Spencer Financial Partners Limited, Level 4, 16 Viaduct Harbour Avenue, Auckland",0,,,
Vbm Retail Pty Ltd,,human_rights,High,Moderate Weak,33,AUS,Low,Men's Clothing Stores,Elevated,,,392434.0,,,PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,690957,Cricket Australia,0.64,33,0.20800000000000002,0.09444,1.0,,2025-08-18 20:36:02 UTC,2025-08-18 20:36:02 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690957,,0,,,
ROMTECK GRID PTY LTD,,human_rights,High,Moderate Weak,33,AUS,Low,"Power, Distribution, and Specialty Transformer Manufacturing",Elevated,,,1987.0,,,CBAM| Conflict Mineral| EUBR| UFLPA| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain| WEEE,GENERAL,585557,Cricket Australia,0.64,33,0.22,0.09444,1.0,,2023-03-08 02:15:14 UTC,2025-08-18 20:36:35 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=585557,,0,,,
Mse Collection Pty Ltd,,human_rights,High,Moderate Weak,33,AUS,Low,Men's Clothing Stores,Elevated,,,7809.0,,,PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,690981,Cricket Australia,0.63,33,0.24,0.09444,1.0,,2025-08-18 20:36:12 UTC,2025-08-18 20:36:12 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690981,,0,,,
Produce Now Pty Ltd,,human_rights,High,Moderate Weak,33,AUS,Low,Fresh Fruit and Vegetable Merchant Wholesalers,Elevated,,,171749.0,,,Data Breach Vulnerability| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,691015,Cricket Australia,0.63,33,0.22400000000000003,0.09444,1.0,,2025-08-18 20:36:27 UTC,2025-08-18 20:36:27 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=691015,,0,,,
Atlantic Group,"",human_rights,High,Moderate Weak,43,AUS| COL| FRA| LKA| USA,Moderate,Beer and Ale Merchant Wholesalers| Caterers| Food Service Contractors| Other Grocery and Related Products Merchant Wholesalers| Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Elevated,Beer| Eating And Drinking Establishments| Restaurants| Tea drinks| Wine,Low Moderate,1000.0,low,Deforestation,BLS Nonfatal| Data Breach Vulnerability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage,309810,Cricket Australia,0.62,43,0.264,0.49403,1.0,0.3709645380897561,2021-10-19 18:54:31 UTC,2021-10-19 18:54:31 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309810,54 168 Jagiellońska 03-469 Warszawa Polska| UL. JAGIELLOŃSKA 54 /168 WARSZAWA MAZOWIECKIE WARSZAWA WARSZAWA 03-469,0,,,
Streat Catering,,human_rights,High,Moderate Weak,43,AUS| COL| FRA| LKA| USA,Moderate,Beer and Ale Merchant Wholesalers| Caterers| Food Service Contractors| Other Grocery and Related Products Merchant Wholesalers| Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Elevated,Beer| Eating And Drinking Establishments| Restaurants| Tea drinks| Wine,Low Moderate,235.0,,Deforestation,BLS Nonfatal| Data Breach Vulnerability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage,309815,Cricket Australia,0.62,43,0.336,0.49403,1.0,0.3709645380897561,2021-10-19 18:58:19 UTC,2021-10-19 18:58:20 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309815,"244 WHEELWRIGHT ROAD, BIRMINGHAM, B24 8EH, ENGLAND",0,,,
Delaware North Venue Services,"",human_rights,High,Moderate Weak,43,AUS| COL| FRA| LKA| USA,Moderate,Beer and Ale Merchant Wholesalers| Caterers| Food Service Contractors| Other Grocery and Related Products Merchant Wholesalers| Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Elevated,Beer| Eating And Drinking Establishments| Restaurants| Tea drinks| Wine,Low Moderate,1122000.0,high,Deforestation,BLS Nonfatal| Data Breach Vulnerability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage| Top50,309816,Cricket Australia,0.62,43,0.32800000000000007,0.49403,1.0,0.3709645380897561,2021-10-19 18:59:27 UTC,2021-10-19 18:59:28 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309816,"Victoria, 3008",0,,,
Gema Group Holdings Pty Ltd,"",human_rights,High,Moderate Weak,43,AUS| COL| FRA| LKA| USA,Moderate,Beer and Ale Merchant Wholesalers| Caterers| Food Service Contractors| Other Grocery and Related Products Merchant Wholesalers| Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Elevated,Beer| Eating And Drinking Establishments| Restaurants| Tea drinks| Wine,Low Moderate,70000.0,medium,Deforestation,BLS Nonfatal| Data Breach Vulnerability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage,309817,Cricket Australia,0.62,43,0.31200000000000006,0.49403,1.0,0.3709645380897561,2021-10-19 19:00:34 UTC,2021-10-19 19:00:35 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309817,"New South Wales, 2031",0,,,
QCC Consulting Pty Ltd (Quality Catering),,human_rights,High,Moderate Weak,43,AUS| COL| FRA| LKA| USA,Moderate,Beer and Ale Merchant Wholesalers| Caterers| Food Service Contractors| Other Grocery and Related Products Merchant Wholesalers| Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Elevated,Beer| Eating And Drinking Establishments| Restaurants| Tea drinks| Wine,Low Moderate,43288.0,medium,Deforestation,BLS Nonfatal| Data Breach Vulnerability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage,309818,Cricket Australia,0.62,43,0.34800000000000003,0.49403,1.0,0.3709645380897561,2021-10-19 19:01:41 UTC,2021-10-19 19:01:42 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309818,,0,,,
Matson Catering,,human_rights,High,Moderate Weak,43,AUS| COL| FRA| LKA| USA,Moderate,Beer and Ale Merchant Wholesalers| Caterers| Food Service Contractors| Other Grocery and Related Products Merchant Wholesalers| Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Elevated,Beer| Eating And Drinking Establishments| Restaurants| Tea drinks| Wine,Low Moderate,1584.0,,Deforestation,BLS Nonfatal| Data Breach Vulnerability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage,309819,Cricket Australia,0.62,43,0.264,0.49403,1.0,0.3709645380897561,2021-10-19 19:02:48 UTC,2021-10-19 19:02:48 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309819,"Tasmania, 7250",0,,,
My Coffee Shop Pty Ltd,,human_rights,High,Moderate Weak,43,AUS| COL| FRA| LKA| USA,Moderate,Beer and Ale Merchant Wholesalers| Caterers| Food Service Contractors| Other Grocery and Related Products Merchant Wholesalers| Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Elevated,Beer| Eating And Drinking Establishments| Restaurants| Tea drinks| Wine,Low Moderate,595.0,,Deforestation,BLS Nonfatal| Data Breach Vulnerability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage,309820,Cricket Australia,0.62,43,0.29600000000000004,0.49403,1.0,0.3709645380897561,2021-10-19 19:03:53 UTC,2021-10-19 19:03:54 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309820,"Victoria, 3146",0,,,
Libby Reid Catering (Vic) Pty Ltd,,human_rights,High,Moderate Weak,43,AUS| COL| FRA| LKA| USA,Moderate,Beer and Ale Merchant Wholesalers| Caterers| Food Service Contractors| Other Grocery and Related Products Merchant Wholesalers| Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Elevated,Beer| Eating And Drinking Establishments| Restaurants| Tea drinks| Wine,Low Moderate,249.0,,Deforestation,BLS Nonfatal| Data Breach Vulnerability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Catering  Food & Beverage,309821,Cricket Australia,0.62,43,0.32800000000000007,0.49403,1.0,0.3709645380897561,2021-10-19 19:05:01 UTC,2021-10-19 19:05:02 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309821,,0,,,
Solus Energy Solutions,,human_rights,High,Moderate Weak,0,AUS,Low,Solar Electric Power Generation| Storage Battery Manufacturing,Elevated,Battery energy storage control and management system,High,,medium,Conflict Mineral,CBAM| Conflict Mineral| Data Breach High Incident| EUBR| Political Risk Liability| UFLPA| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain| WEEE,,645805,Cricket Australia,0.62,0,0.3,0.09444,1.0,0.6665050703089942,2023-11-08 03:58:09 UTC,2023-11-08 03:58:09 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=645805,"Queensland, 4019",0,,,
Newbale Clothing M.J. Bale,,human_rights,High,Moderate Weak,33,AUS,Low,Men's Clothing Stores,Elevated,,,3403.0,,,PFAS| Water Pollution Supply Chain| Water Quantity Supply Chain,GENERAL,690986,Cricket Australia,0.62,33,0.248,0.09444,1.0,,2025-08-18 20:36:13 UTC,2025-08-18 20:36:13 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=690986,,0,,,
Stadium Signs Pty Ltd,,human_rights,High,Moderate Weak,43,AUS| CHN,High,Sign Manufacturing,High,Signage,Moderate,4335.0,,,UK MSA,Signage,310002,Cricket Australia,0.61,43,0.34,0.65231,0.624,0.5447278710221561,2021-10-19 19:59:51 UTC,2021-10-19 19:59:51 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310002,"Victoria, 3156",0,,,
New Relic,,human_rights,High,Moderate Weak,43,USA,Low,Software Publishers,Low,Electrical System Services| Software,Moderate,81493.0,,Conflict Mineral,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,31061,Cricket Australia,0.61,43,0.316,0.17059,0.01,0.5267794770916341,2020-03-21 20:23:40 UTC,2021-10-19 20:36:16 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=31061,"188 SPEAR STREET, STE. 1000, SAN FRANCISCO CA 94105| 188 SPEAR STREET, STE. 1200, SAN FRANCISCO CA 94105| 188 Spear Street, Suite 1000, San Francisco, CA, 94105| 188 SPEAR ST. STE 1000 SAN FRANCISCO CA  94105",0,,Moderate,0.5576923076923077
Pagerduty,,human_rights,High,Moderate Weak,43,USA,Low,Software Publishers,Low,Electrical System Services| Software,Moderate,49138.0,,Conflict Mineral,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,40157,Cricket Australia,0.61,43,0.30400000000000005,0.17059,0.01,0.5267794770916341,2020-08-01 16:25:12 UTC,2021-10-19 20:36:57 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=40157,"600 TOWNSEND STREET #200, SAN FRANCISCO CA 94103| US-CA, USA| US-DE",0,,Moderate,0.5576923076923077
Australia Post A/C 3049245,"",human_rights,High,Moderate Weak,43,AUS| CHN,High,Couriers and Express Delivery Services| Office Supplies and Stationery Stores| Office Supplies (except Paper) Manufacturing| Postal Service| Stationery and Office Supplies Merchant Wholesalers,Elevated,Freight Forwarders Services| Specialty envelopes,Low Moderate,200.0,low,PFAS,Data Breach Vulnerability| Deforestation| UK MSA,Postage & Couriers,310204,Cricket Australia,0.61,43,0.26,0.65231,0.8715,0.3069872718356134,2021-10-19 21:00:53 UTC,2021-10-19 21:00:54 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310204,,0,,,
Krema Business Espresso Systems,"",human_rights,High,Moderate Weak,0,AUS| BRA| COL| VNM,High,Coffee and Tea Manufacturing| Office Supplies (except Paper) Manufacturing| Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Elevated,Coffee Machine And Grinder Rental And Maintenance Service,Low,7000.0,low,,Data Breach Vulnerability| Deforestation| Energy Star| Political Risk Liability| UK MSA| Water Pollution Supply Chain| Water Quantity Supply Chain,Office Supplies,310138,Cricket Australia,0.6,0,0.3,0.62565,0.8715,0.09994345499358508,2021-10-19 20:45:26 UTC,2021-10-19 20:45:27 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310138,"10 Rawson Way, Takanini, Takanini, NZ, 2595331, 2105| Unit 1, 68 Mclaughlins Road, Stonehill Business Park, Wiri, Auckland, NZ, 2104",0,,,
